NACA,Camber,Thickness,Re,Mach,Alpha,Cl,Cd,Cm
2418,2,18,2000000,0.65,1,0.192803,0.018698,-0.024536
2418,2,18,2000000,0.65,2,0.28471,0.021194,-0.017976
2418,2,18,2000000,0.65,3,0.364092,0.025543,-0.01206
2418,2,18,2000000,0.65,4,0.417165,0.03285,-0.007558
2418,2,18,2000000,0.65,5,0.44426,0.042633,-0.004984
2418,2,18,2000000,0.65,6,0.465292,0.054219,-0.004989
2418,2,18,2000000,0.65,7,0.487178,0.067138,-0.007076
2418,2,18,2000000,0.65,8,0.509839,0.080886,-0.01042
2418,2,18,2000000,0.65,9,0.536046,0.09625,-0.015186
2418,2,18,2000000,0.65,10,0.562682,0.112716,-0.020803
2418,2,18,2000000,0.65,11,0.588574,0.13006,-0.026917
2418,2,18,2000000,0.65,12,0.613895,0.148333,-0.033426
2418,2,18,2000000,0.65,13,0.639294,0.167799,-0.040442
2418,2,18,2000000,0.65,14,0.664736,0.188456,-0.047887
2418,2,18,2000000,0.65,15,0.68991,0.210138,-0.055583
2418,2,18,2000000,0.65,16,0.714608,0.232644,-0.063351
2418,2,18,2000000,0.65,17,0.738548,0.255882,-0.071107
2418,2,18,2000000,0.65,18,0.762021,0.279823,-0.078843
2418,2,18,2000000,0.65,19,0.785013,0.304415,-0.086533
2418,2,18,2000000,0.65,20,0.807509,0.329596,-0.094161
2418,2,18,2000000,0.7,-20,-0.527554,0.324597,0.021337
2418,2,18,2000000,0.7,-19,-0.48849,0.300367,0.01176
2418,2,18,2000000,0.7,-18,-0.448107,0.276808,0.002248
2418,2,18,2000000,0.7,-17,-0.406617,0.253956,-0.007162
2418,2,18,2000000,0.7,-16,-0.3643,0.23186,-0.016429
2418,2,18,2000000,0.7,-15,-0.321511,0.210551,-0.025512
2418,2,18,2000000,0.7,-14,-0.278744,0.190061,-0.034365
2418,2,18,2000000,0.7,-13,-0.236536,0.170432,-0.04294
2418,2,18,2000000,0.7,-12,-0.195629,0.151691,-0.051186
2418,2,18,2000000,0.7,-11,-0.156966,0.133863,-0.059039
2418,2,18,2000000,0.7,-10,-0.121194,0.116866,-0.066542
2418,2,18,2000000,0.7,-9,-0.093644,0.10217,-0.072615
2418,2,18,2000000,0.7,-8,-0.069247,0.086072,-0.078821
2418,2,18,2000000,0.7,-7,-0.056302,0.072186,-0.083286
2418,2,18,2000000,0.7,-6,-0.05658,0.061065,-0.085645
2418,2,18,2000000,0.7,-5,-0.076113,0.049003,-0.084985
2418,2,18,2000000,0.7,-4,-0.111694,0.039214,-0.078467
2418,2,18,2000000,0.7,-3,-0.137161,0.031247,-0.06634
2418,2,18,2000000,0.7,-2,-0.11048,0.024668,-0.053004
2418,2,18,2000000,0.7,-1,-0.030062,0.02095,-0.041254
2418,2,18,2000000,0.7,0,0.062969,0.021551,-0.030592
2418,2,18,2000000,0.7,1,0.132897,0.025525,-0.021133
2418,2,18,2000000,0.7,2,0.177773,0.032042,-0.013603
2418,2,18,2000000,0.7,3,0.212738,0.040468,-0.00882
2418,2,18,2000000,0.7,4,0.247175,0.05003,-0.006918
2418,2,18,2000000,0.7,5,0.284682,0.060834,-0.007084
2418,2,18,2000000,0.7,6,0.324738,0.072756,-0.008871
2418,2,18,2000000,0.7,7,0.367455,0.085926,-0.012122
2418,2,18,2000000,0.7,8,0.411065,0.100227,-0.016447
2418,2,18,2000000,0.7,9,0.45452,0.11569,-0.021658
2418,2,18,2000000,0.7,10,0.492192,0.13126,-0.026954
2418,2,18,2000000,0.7,11,0.534804,0.149215,-0.033616
2418,2,18,2000000,0.7,12,0.574254,0.167894,-0.040535
2418,2,18,2000000,0.7,13,0.612172,0.187659,-0.047867
2418,2,18,2000000,0.7,14,0.648552,0.208455,-0.05551
2418,2,18,2000000,0.7,15,0.683236,0.230252,-0.063401
2418,2,18,2000000,0.7,16,0.71639,0.252956,-0.071443
2418,2,18,2000000,0.7,17,0.747975,0.276536,-0.079591
2418,2,18,2000000,0.7,18,0.778082,0.300913,-0.087784
2418,2,18,2000000,0.7,19,0.806745,0.326002,-0.095968
2418,2,18,2000000,0.7,20,0.833988,0.351733,-0.104107
2418,2,18,2000000,0.75,-20,-0.5687,0.348283,0.028138
2418,2,18,2000000,0.75,-19,-0.521666,0.321956,0.015307
2418,2,18,2000000,0.75,-18,-0.47191,0.296307,0.002234
2418,2,18,2000000,0.75,-17,-0.419832,0.271442,-0.010894
2418,2,18,2000000,0.75,-16,-0.365826,0.247476,-0.023881
2418,2,18,2000000,0.75,-15,-0.310355,0.224485,-0.036557
2418,2,18,2000000,0.75,-14,-0.253929,0.202568,-0.048738
2418,2,18,2000000,0.75,-13,-0.197068,0.18179,-0.060273
2418,2,18,2000000,0.75,-12,-0.14045,0.162209,-0.071031
2418,2,18,2000000,0.75,-11,-0.084386,0.143893,-0.081069
2418,2,18,2000000,0.75,-10,-0.029256,0.127,-0.090694
2418,2,18,2000000,0.75,-9,0.022288,0.11194,-0.099748
2418,2,18,2000000,0.75,-8,0.063193,0.099067,-0.106267
2418,2,18,2000000,0.75,-7,0.087631,0.088249,-0.10849
2418,2,18,2000000,0.75,-6,0.093898,0.079569,-0.106277
2418,2,18,2000000,0.75,-5,0.076553,0.071182,-0.097857
2418,2,18,2000000,0.75,-4,-0.014186,0.07089,-0.074715
2418,2,18,2000000,0.75,-3,-0.083028,0.072275,-0.054873
2418,2,18,2000000,0.75,-2,-0.082666,0.062881,-0.045477
2418,2,18,2000000,0.75,-1,-0.120735,0.047408,-0.0295
2418,2,18,2000000,0.75,0,-0.128621,0.043771,-0.016515
2418,2,18,2000000,0.75,1,-0.091824,0.043955,-0.011857
2418,2,18,2000000,0.75,2,-0.033673,0.04808,-0.008765
2418,2,18,2000000,0.75,3,0.029308,0.055476,-0.006316
2418,2,18,2000000,0.75,4,0.09092,0.065046,-0.0053
2418,2,18,2000000,0.75,5,0.153132,0.076064,-0.006641
2418,2,18,2000000,0.75,6,0.215037,0.088389,-0.009598
2418,2,18,2000000,0.75,7,0.276891,0.101994,-0.014001
2418,2,18,2000000,0.75,8,0.337659,0.116838,-0.019489
2418,2,18,2000000,0.75,9,0.396781,0.132899,-0.025859
2418,2,18,2000000,0.75,10,0.453934,0.150163,-0.032953
2418,2,18,2000000,0.75,11,0.508706,0.168611,-0.040643
2418,2,18,2000000,0.75,12,0.560982,0.188222,-0.048823
2418,2,18,2000000,0.75,13,0.610612,0.208956,-0.057384
2418,2,18,2000000,0.75,14,0.657519,0.23076,-0.06623
2418,2,18,2000000,0.75,15,0.701775,0.25357,-0.075256
2418,2,18,2000000,0.75,16,0.743222,0.27735,-0.084407
2418,2,18,2000000,0.75,17,0.782065,0.301982,-0.093572
2418,2,18,2000000,0.75,18,0.818358,0.327426,-0.102713
2418,2,18,2000000,0.75,19,0.852151,0.353612,-0.111784
2418,2,18,2000000,0.75,20,0.88358,0.380442,-0.120732
2418,2,18,2000000,0.8,-20,-0.666882,0.3885,0.054094
2418,2,18,2000000,0.8,-19,-0.615962,0.360226,0.038775
2418,2,18,2000000,0.8,-18,-0.561164,0.332679,0.022628
2418,2,18,2000000,0.8,-17,-0.502202,0.305996,0.005526
2418,2,18,2000000,0.8,-16,-0.439289,0.280397,-0.012469
2418,2,18,2000000,0.8,-15,-0.373151,0.256125,-0.031043
2418,2,18,2000000,0.8,-14,-0.304718,0.233411,-0.049762
2418,2,18,2000000,0.8,-13,-0.235594,0.212504,-0.067968
2418,2,18,2000000,0.8,-12,-0.168826,0.193673,-0.084296
2418,2,18,2000000,0.8,-11,-0.11031,0.177296,-0.096403
2418,2,18,2000000,0.8,-10,-0.064692,0.163355,-0.102906
2418,2,18,2000000,0.8,-9,-0.032285,0.151435,-0.104239
2418,2,18,2000000,0.8,-8,-0.012174,0.141118,-0.101426
2418,2,18,2000000,0.8,-7,-0.003074,0.132098,-0.095515
2418,2,18,2000000,0.8,-6,-0.005603,0.124167,-0.086825
2418,2,18,2000000,0.8,-5,-0.018913,0.117154,-0.075933
2418,2,18,2000000,0.8,-4,-0.041911,0.110898,-0.063228
2418,2,18,2000000,0.8,-3,-0.073599,0.105224,-0.048807
2418,2,18,2000000,0.8,-2,-0.112344,0.100045,-0.032633
2418,2,18,2000000,0.8,-1,-0.155318,0.095216,-0.014551
2418,2,18,2000000,0.8,0,-0.196712,0.090675,0.005126
2418,2,18,2000000,0.8,1,-0.231533,0.086542,0.025681
2418,2,18,2000000,0.8,2,-0.251535,0.083088,0.044938
2418,2,18,2000000,0.8,3,-0.239541,0.080999,0.056231
2418,2,18,2000000,0.8,4,-0.170782,0.082116,0.048453
2418,2,18,2000000,0.8,5,-0.0325,0.089861,0.018638
2418,2,18,2000000,0.8,6,0.095374,0.102803,-0.000249
2418,2,18,2000000,0.8,7,0.193303,0.117883,-0.009223
2418,2,18,2000000,0.8,8,0.283075,0.134533,-0.019112
2418,2,18,2000000,0.8,9,0.368114,0.152696,-0.030154
2418,2,18,2000000,0.8,10,0.448426,0.172274,-0.041932
2418,2,18,2000000,0.8,11,0.523555,0.193155,-0.054021
2418,2,18,2000000,0.8,12,0.593108,0.2152,-0.066045
2418,2,18,2000000,0.8,13,0.656974,0.238253,-0.07777
2418,2,18,2000000,0.8,14,0.715414,0.262219,-0.089135
2418,2,18,2000000,0.8,15,0.769059,0.287079,-0.100168
2418,2,18,2000000,0.8,16,0.818151,0.312788,-0.110903
2418,2,18,2000000,0.8,17,0.862989,0.339265,-0.121325
2418,2,18,2000000,0.8,18,0.903992,0.366458,-0.131442
2418,2,18,2000000,0.8,19,0.941263,0.394274,-0.141244
2418,2,18,2000000,0.8,20,0.975181,0.422592,-0.15069
2418,2,18,2000000,0.85,-20,-0.882185,0.469724,0.113503
2418,2,18,2000000,0.85,-19,-0.830946,0.437577,0.096935
2418,2,18,2000000,0.85,-18,-0.775971,0.406383,0.07946
2418,2,18,2000000,0.85,-17,-0.718083,0.376517,0.061358
2418,2,18,2000000,0.85,-16,-0.657975,0.348237,0.042889
2418,2,18,2000000,0.85,-15,-0.59595,0.321722,0.02413
2418,2,18,2000000,0.85,-14,-0.532345,0.297146,0.00517
2418,2,18,2000000,0.85,-13,-0.46766,0.274659,-0.013805
2418,2,18,2000000,0.85,-12,-0.402852,0.254463,-0.03253
2418,2,18,2000000,0.85,-11,-0.340189,0.236769,-0.050169
2418,2,18,2000000,0.85,-10,-0.281925,0.221488,-0.06559
2418,2,18,2000000,0.85,-9,-0.229796,0.208209,-0.077526
2418,2,18,2000000,0.85,-8,-0.186213,0.19663,-0.084778
2418,2,18,2000000,0.85,-7,-0.153855,0.186407,-0.086312
2418,2,18,2000000,0.85,-6,-0.134428,0.177296,-0.081969
2418,2,18,2000000,0.85,-5,-0.127622,0.169192,-0.072704
2418,2,18,2000000,0.85,-4,-0.132884,0.162047,-0.059238
2418,2,18,2000000,0.85,-3,-0.147092,0.15572,-0.042512
2418,2,18,2000000,0.85,-2,-0.165775,0.150289,-0.023785
2418,2,18,2000000,0.85,-1,-0.185551,0.14561,-0.003291
2418,2,18,2000000,0.85,0,-0.20127,0.14147,0.018182
2418,2,18,2000000,0.85,1,-0.204798,0.137765,0.03792
2418,2,18,2000000,0.85,2,-0.19266,0.134597,0.053694
2418,2,18,2000000,0.85,3,-0.158706,0.132366,0.06128
2418,2,18,2000000,0.85,4,-0.102658,0.13188,0.059025
2418,2,18,2000000,0.85,5,-0.028627,0.134088,0.048496
2418,2,18,2000000,0.85,6,0.06131,0.140002,0.031144
2418,2,18,2000000,0.85,7,0.168274,0.150868,0.00759
2418,2,18,2000000,0.85,8,0.290136,0.167819,-0.020192
2418,2,18,2000000,0.85,9,0.436934,0.19271,-0.05756
2418,2,18,2000000,0.85,10,0.560129,0.219874,-0.083508
2418,2,18,2000000,0.85,11,0.663133,0.247507,-0.104006
2418,2,18,2000000,0.85,12,0.753991,0.275986,-0.121968
2418,2,18,2000000,0.85,13,0.834754,0.305112,-0.137976
2418,2,18,2000000,0.85,14,0.906477,0.334673,-0.152332
2418,2,18,2000000,0.85,15,0.970402,0.364639,-0.165366
2418,2,18,2000000,0.85,16,1.02674,0.394705,-0.177109
2418,2,18,2000000,0.85,17,1.076943,0.425092,-0.187993
2418,2,18,2000000,0.85,18,1.121058,0.455558,-0.198032
2418,2,18,2000000,0.85,19,1.159304,0.485925,-0.207232
2418,2,18,2000000,0.85,20,1.193226,0.516595,-0.216004
2418,2,18,2000000,0.9,-20,-1.362549,0.673086,0.255563
2418,2,18,2000000,0.9,-19,-1.311955,0.633219,0.240857
2418,2,18,2000000,0.9,-18,-1.258394,0.594625,0.225801
2418,2,18,2000000,0.9,-17,-1.202253,0.557449,0.21056
2418,2,18,2000000,0.9,-16,-1.14356,0.521775,0.195098
2418,2,18,2000000,0.9,-15,-1.082366,0.487727,0.17933
2418,2,18,2000000,0.9,-14,-1.018944,0.455466,0.163319
2418,2,18,2000000,0.9,-13,-0.953452,0.425145,0.147046
2418,2,18,2000000,0.9,-12,-0.886577,0.396951,0.13063
2418,2,18,2000000,0.9,-11,-0.818962,0.370908,0.114341
2418,2,18,2000000,0.9,-10,-0.750763,0.346962,0.098337
2418,2,18,2000000,0.9,-9,-0.681846,0.325064,0.082636
2418,2,18,2000000,0.9,-8,-0.612085,0.305209,0.067226
2418,2,18,2000000,0.9,-7,-0.541515,0.28743,0.052163
2418,2,18,2000000,0.9,-6,-0.470292,0.271761,0.037551
2418,2,18,2000000,0.9,-5,-0.398643,0.258216,0.02352
2418,2,18,2000000,0.9,-4,-0.326866,0.246779,0.010248
2418,2,18,2000000,0.9,-3,-0.254773,0.237423,-0.002437
2418,2,18,2000000,0.9,-2,-0.181193,0.230172,-0.015395
2418,2,18,2000000,0.9,-1,-0.105466,0.22511,-0.029129
2418,2,18,2000000,0.9,0,-0.027524,0.222349,-0.043721
2418,2,18,2000000,0.9,1,0.052381,0.221987,-0.059027
2418,2,18,2000000,0.9,2,0.134159,0.224108,-0.075001
2418,2,18,2000000,0.9,3,0.217821,0.228795,-0.091654
2418,2,18,2000000,0.9,4,0.303264,0.236112,-0.108895
2418,2,18,2000000,0.9,5,0.39049,0.246117,-0.126668
2418,2,18,2000000,0.9,6,0.479877,0.258898,-0.14507
2418,2,18,2000000,0.9,7,0.572402,0.274641,-0.16438
2418,2,18,2000000,0.9,8,0.668399,0.293756,-0.184353
2418,2,18,2000000,0.9,9,0.76446,0.316194,-0.203623
2418,2,18,2000000,0.9,10,0.865963,0.341933,-0.225761
2418,2,18,2000000,0.9,11,0.968124,0.37226,-0.247058
2418,2,18,2000000,0.9,12,1.057264,0.404443,-0.263807
2418,2,18,2000000,0.9,13,1.138154,0.438204,-0.278758
2418,2,18,2000000,0.9,14,1.212308,0.473366,-0.292512
2418,2,18,2000000,0.9,15,1.28052,0.509759,-0.305323
2418,2,18,2000000,0.9,16,1.343357,0.547254,-0.317356
2418,2,18,2000000,0.9,17,1.401222,0.585729,-0.328712
2418,2,18,2000000,0.9,18,1.454467,0.625064,-0.339491
2418,2,18,2000000,0.9,19,1.503389,0.665177,-0.349767
2418,2,18,2000000,0.9,20,1.54816,0.705948,-0.359561
2418,2,18,4000000,0.25,-20,-0.481564,0.260267,0.023682
2418,2,18,4000000,0.25,-19,-0.461957,0.240129,0.018447
2418,2,18,4000000,0.25,-18,-0.443684,0.219929,0.013071
2418,2,18,4000000,0.25,-17,-0.428248,0.199823,0.007562
2418,2,18,4000000,0.25,-16,-0.417449,0.179269,0.001616
2418,2,18,4000000,0.25,-15,-0.415431,0.157071,-0.005491
2418,2,18,4000000,0.25,-14,-0.43122,0.132795,-0.014399
2418,2,18,4000000,0.25,-13,-0.49396,0.100876,-0.029427
2418,2,18,4000000,0.25,-12,-0.650264,0.059405,-0.054918
2418,2,18,4000000,0.25,-11,-0.698478,0.039617,-0.065064
2418,2,18,4000000,0.25,-10,-0.671598,0.030448,-0.065953
2418,2,18,4000000,0.25,-9,-0.617369,0.024658,-0.064168
2418,2,18,4000000,0.25,-8,-0.549813,0.020519,-0.061319
2418,2,18,4000000,0.25,-7,-0.474288,0.017409,-0.058012
2418,2,18,4000000,0.25,-6,-0.393935,0.015032,-0.054435
2418,2,18,4000000,0.25,-5,-0.309995,0.013219,-0.0508
2418,2,18,4000000,0.25,-4,-0.222985,0.011868,-0.047289
2418,2,18,4000000,0.25,-3,-0.133909,0.01092,-0.043889
2418,2,18,4000000,0.25,-2,-0.04345,0.010333,-0.0406
2418,2,18,4000000,0.25,-1,0.047756,0.010088,-0.037404
2418,2,18,4000000,0.25,0,0.139199,0.010171,-0.034296
2418,2,18,4000000,0.25,1,0.230675,0.010583,-0.031335
2418,2,18,4000000,0.25,2,0.321463,0.011341,-0.028474
2418,2,18,4000000,0.25,3,0.410924,0.012472,-0.025703
2418,2,18,4000000,0.25,4,0.49825,0.014017,-0.023001
2418,2,18,4000000,0.25,5,0.582363,0.016046,-0.020343
2418,2,18,4000000,0.25,6,0.661984,0.018656,-0.017731
2418,2,18,4000000,0.25,7,0.735582,0.021993,-0.015219
2418,2,18,4000000,0.25,8,0.801095,0.026279,-0.012923
2418,2,18,4000000,0.25,9,0.855897,0.031832,-0.011035
2418,2,18,4000000,0.25,10,0.896785,0.039095,-0.009845
2418,2,18,4000000,0.25,11,0.921399,0.048611,-0.009882
2418,2,18,4000000,0.25,12,0.930729,0.060793,-0.011705
2418,2,18,4000000,0.25,13,0.92874,0.075639,-0.015454
2418,2,18,4000000,0.25,14,0.919878,0.092865,-0.02083
2418,2,18,4000000,0.25,15,0.906425,0.112337,-0.027499
2418,2,18,4000000,0.25,16,0.889466,0.134076,-0.035202
2418,2,18,4000000,0.25,17,0.869886,0.158116,-0.043688
2418,2,18,4000000,0.25,18,0.849344,0.184243,-0.05259
2418,2,18,4000000,0.25,19,0.830076,0.211974,-0.061495
2418,2,18,4000000,0.25,20,0.814234,0.240695,-0.070066
2418,2,18,4000000,0.35,-20,-0.481155,0.264933,0.02225
2418,2,18,4000000,0.35,-19,-0.459874,0.244509,0.016755
2418,2,18,4000000,0.35,-18,-0.439802,0.224284,0.011211
2418,2,18,4000000,0.35,-17,-0.421797,0.204095,0.005508
2418,2,18,4000000,0.35,-16,-0.407301,0.18357,-0.00059
2418,2,18,4000000,0.35,-15,-0.399435,0.16229,-0.007419
2418,2,18,4000000,0.35,-14,-0.403893,0.139171,-0.015838
2418,2,18,4000000,0.35,-13,-0.433699,0.112953,-0.027249
2418,2,18,4000000,0.35,-12,-0.519253,0.080401,-0.045257
2418,2,18,4000000,0.35,-11,-0.635265,0.049299,-0.064867
2418,2,18,4000000,0.35,-10,-0.64806,0.035072,-0.070079
2418,2,18,4000000,0.35,-9,-0.609492,0.027462,-0.069091
2418,2,18,4000000,0.35,-8,-0.549099,0.022442,-0.06605
2418,2,18,4000000,0.35,-7,-0.477374,0.018837,-0.062145
2418,2,18,4000000,0.35,-6,-0.398777,0.016152,-0.0579
2418,2,18,4000000,0.35,-5,-0.315467,0.014138,-0.053596
2418,2,18,4000000,0.35,-4,-0.228836,0.012657,-0.049356
2418,2,18,4000000,0.35,-3,-0.139596,0.011627,-0.045291
2418,2,18,4000000,0.35,-2,-0.048702,0.010996,-0.041384
2418,2,18,4000000,0.35,-1,0.043314,0.010741,-0.037658
2418,2,18,4000000,0.35,0,0.135611,0.010848,-0.034054
2418,2,18,4000000,0.35,1,0.22764,0.011321,-0.030576
2418,2,18,4000000,0.35,2,0.319009,0.01218,-0.027263
2418,2,18,4000000,0.35,3,0.408824,0.013463,-0.024079
2418,2,18,4000000,0.35,4,0.495927,0.015228,-0.020973
2418,2,18,4000000,0.35,5,0.578984,0.017569,-0.017936
2418,2,18,4000000,0.35,6,0.656392,0.020621,-0.015
2418,2,18,4000000,0.35,7,0.726133,0.024588,-0.012271
2418,2,18,4000000,0.35,8,0.785544,0.029773,-0.009936
2418,2,18,4000000,0.35,9,0.831541,0.036584,-0.008287
2418,2,18,4000000,0.35,10,0.86187,0.045501,-0.007801
2418,2,18,4000000,0.35,11,0.877295,0.056897,-0.009052
2418,2,18,4000000,0.35,12,0.881722,0.070772,-0.012193
2418,2,18,4000000,0.35,13,0.879664,0.086853,-0.01698
2418,2,18,4000000,0.35,14,0.873348,0.104967,-0.023061
2418,2,18,4000000,0.35,15,0.863721,0.125107,-0.030183
2418,2,18,4000000,0.35,16,0.851479,0.147307,-0.038131
2418,2,18,4000000,0.35,17,0.83766,0.1715,-0.046644
2418,2,18,4000000,0.35,18,0.823906,0.19741,-0.05539
2418,2,18,4000000,0.35,19,0.81204,0.224572,-0.064024
2418,2,18,4000000,0.35,20,0.8037,0.252343,-0.072237
2418,2,18,4000000,0.45,-20,-0.483005,0.273471,0.020867
2418,2,18,4000000,0.45,-19,-0.458956,0.252607,0.01497
2418,2,18,4000000,0.45,-18,-0.435567,0.232042,0.009062
2418,2,18,4000000,0.45,-17,-0.413572,0.211734,0.003078
2418,2,18,4000000,0.45,-16,-0.393832,0.191428,-0.003134
2418,2,18,4000000,0.45,-15,-0.378078,0.170827,-0.009815
2418,2,18,4000000,0.45,-14,-0.369492,0.149805,-0.017222
2418,2,18,4000000,0.45,-13,-0.373182,0.1277,-0.026012
2418,2,18,4000000,0.45,-12,-0.401176,0.102668,-0.037926
2418,2,18,4000000,0.45,-11,-0.477298,0.073515,-0.055131
2418,2,18,4000000,0.45,-10,-0.569322,0.047551,-0.071469
2418,2,18,4000000,0.45,-9,-0.582106,0.033776,-0.075701
2418,2,18,4000000,0.45,-8,-0.542749,0.026309,-0.073329
2418,2,18,4000000,0.45,-7,-0.480106,0.021502,-0.068795
2418,2,18,4000000,0.45,-6,-0.40585,0.018142,-0.063469
2418,2,18,4000000,0.45,-5,-0.324186,0.015713,-0.058048
2418,2,18,4000000,0.45,-4,-0.23821,0.013974,-0.05265
2418,2,18,4000000,0.45,-3,-0.148858,0.012784,-0.047496
2418,2,18,4000000,0.45,-2,-0.057165,0.012067,-0.042629
2418,2,18,4000000,0.45,-1,0.036083,0.011789,-0.038057
2418,2,18,4000000,0.45,0,0.129966,0.011935,-0.033737
2418,2,18,4000000,0.45,1,0.223132,0.01251,-0.029528
2418,2,18,4000000,0.45,2,0.315631,0.01355,-0.025596
2418,2,18,4000000,0.45,3,0.405917,0.01511,-0.021824
2418,2,18,4000000,0.45,4,0.492477,0.017283,-0.018177
2418,2,18,4000000,0.45,5,0.573465,0.020211,-0.014673
2418,2,18,4000000,0.45,6,0.646549,0.02411,-0.011411
2418,2,18,4000000,0.45,7,0.708866,0.029292,-0.008605
2418,2,18,4000000,0.45,8,0.757292,0.036166,-0.006596
2418,2,18,4000000,0.45,9,0.789958,0.04516,-0.005877
2418,2,18,4000000,0.45,10,0.808713,0.056517,-0.006973
2418,2,18,4000000,0.45,11,0.818081,0.070114,-0.00993
2418,2,18,4000000,0.45,12,0.822016,0.085719,-0.014498
2418,2,18,4000000,0.45,13,0.822272,0.103197,-0.020339
2418,2,18,4000000,0.45,14,0.819545,0.122533,-0.027205
2418,2,18,4000000,0.45,15,0.814414,0.143737,-0.034884
2418,2,18,4000000,0.45,16,0.807885,0.166701,-0.043115
2418,2,18,4000000,0.45,17,0.80117,0.191206,-0.051612
2418,2,18,4000000,0.45,18,0.795715,0.216901,-0.060089
2418,2,18,4000000,0.45,19,0.79295,0.243364,-0.068319
2418,2,18,4000000,0.45,20,0.793755,0.270198,-0.076182
2418,2,18,4000000,0.55,-20,-0.48964,0.286791,0.019659
2418,2,18,4000000,0.55,-19,-0.461623,0.265209,0.013061
2418,2,18,4000000,0.55,-18,-0.433691,0.244085,0.006498
2418,2,18,4000000,0.55,-17,-0.406173,0.223335,-7.9e-05
2418,2,18,4000000,0.55,-16,-0.379749,0.20291,-0.006712
2418,2,18,4000000,0.55,-15,-0.355445,0.182795,-0.013481
2418,2,18,4000000,0.55,-14,-0.334569,0.162859,-0.020545
2418,2,18,4000000,0.55,-13,-0.319191,0.142707,-0.028246
2418,2,18,4000000,0.55,-12,-0.312963,0.122044,-0.037004
2418,2,18,4000000,0.55,-11,-0.321911,0.100843,-0.047272
2418,2,18,4000000,0.55,-10,-0.350908,0.079905,-0.058879
2418,2,18,4000000,0.55,-9,-0.405191,0.058154,-0.07271
2418,2,18,4000000,0.55,-8,-0.454595,0.040421,-0.082038
2418,2,18,4000000,0.55,-7,-0.457678,0.02881,-0.080652
2418,2,18,4000000,0.55,-6,-0.408937,0.022326,-0.07368
2418,2,18,4000000,0.55,-5,-0.335802,0.018622,-0.065886
2418,2,18,4000000,0.55,-4,-0.252485,0.016245,-0.058334
2418,2,18,4000000,0.55,-3,-0.164033,0.014704,-0.051159
2418,2,18,4000000,0.55,-2,-0.071629,0.013807,-0.044595
2418,2,18,4000000,0.55,-1,0.023063,0.013481,-0.038565
2418,2,18,4000000,0.55,0,0.118841,0.0137,-0.033013
2418,2,18,4000000,0.55,1,0.213994,0.014482,-0.02778
2418,2,18,4000000,0.55,2,0.307516,0.015886,-0.022884
2418,2,18,4000000,0.55,3,0.397406,0.018021,-0.018255
2418,2,18,4000000,0.55,4,0.481223,0.021061,-0.013887
2418,2,18,4000000,0.55,5,0.555945,0.025275,-0.009914
2418,2,18,4000000,0.55,6,0.61799,0.031028,-0.006611
2418,2,18,4000000,0.55,7,0.664479,0.038728,-0.004437
2418,2,18,4000000,0.55,8,0.695806,0.048628,-0.003922
2418,2,18,4000000,0.55,9,0.716334,0.060678,-0.005357
2418,2,18,4000000,0.55,10,0.730473,0.074669,-0.008579
2418,2,18,4000000,0.55,11,0.74055,0.090471,-0.013311
2418,2,18,4000000,0.55,12,0.747329,0.10803,-0.01928
2418,2,18,4000000,0.55,13,0.751444,0.127323,-0.026265
2418,2,18,4000000,0.55,14,0.753946,0.148274,-0.034037
2418,2,18,4000000,0.55,15,0.756115,0.170685,-0.042294
2418,2,18,4000000,0.55,16,0.759145,0.194262,-0.05072
2418,2,18,4000000,0.55,17,0.763848,0.218673,-0.059041
2418,2,18,4000000,0.55,18,0.770628,0.243682,-0.06712
2418,2,18,4000000,0.55,19,0.779701,0.269111,-0.074929
2418,2,18,4000000,0.55,20,0.790669,0.29483,-0.082435
2418,2,18,4000000,0.65,-20,-0.50811,0.308365,0.019571
2418,2,18,4000000,0.65,-19,-0.473585,0.285242,0.011442
2418,2,18,4000000,0.65,-18,-0.438511,0.262792,0.003434
2418,2,18,4000000,0.65,-17,-0.403128,0.241041,-0.00445
2418,2,18,4000000,0.65,-16,-0.367604,0.219914,-0.01225
2418,2,18,4000000,0.65,-15,-0.332383,0.199409,-0.019978
2418,2,18,4000000,0.65,-14,-0.29802,0.179534,-0.027653
2418,2,18,4000000,0.65,-13,-0.265191,0.160281,-0.035309
2418,2,18,4000000,0.65,-12,-0.234887,0.141649,-0.042984
2418,2,18,4000000,0.65,-11,-0.208845,0.123821,-0.050606
2418,2,18,4000000,0.65,-10,-0.188602,0.106867,-0.058118
2418,2,18,4000000,0.65,-9,-0.175399,0.089667,-0.066054
2418,2,18,4000000,0.65,-8,-0.173012,0.07539,-0.072556
2418,2,18,4000000,0.65,-7,-0.185603,0.059489,-0.079547
2418,2,18,4000000,0.65,-6,-0.210358,0.046075,-0.083654
2418,2,18,4000000,0.65,-5,-0.241519,0.034259,-0.081658
2418,2,18,4000000,0.65,-4,-0.240593,0.025348,-0.071933
2418,2,18,4000000,0.65,-3,-0.186968,0.019581,-0.059593
2418,2,18,4000000,0.65,-2,-0.100397,0.017243,-0.048527
2418,2,18,4000000,0.65,-1,-0.004411,0.016662,-0.039394
2418,2,18,4000000,0.65,0,0.093433,0.017059,-0.031477
2418,2,18,4000000,0.65,1,0.189536,0.01842,-0.024316
